,CO2G,CO2L,MEA,MEACOO,MEAH,CO2 conversion,MEA conversion
0,40.0,0.0,1000.0,0.0,0.0,0.0,0.0
1,39.987742667379955,1.8999180527982834e-05,999.5097446935592,0.24512765322044455,0.24512765322044455,0.030643331550113118,0.04902553064407584
2,39.97548908964312,1.9002677137805163e-05,999.0196015910791,0.49019920446052717,0.49019920446052717,0.061277275892202,0.09803984089209053
3,39.96323926684684,1.9006176108308848e-05,998.5296086862262,0.7351956568869946,0.7351956568869946,0.09190183288289688,0.14703913137738026
4,39.95099319764844,1.900967744102858e-05,998.0397659252924,0.9801170373538599,0.9801170373538599,0.12251700587890824,0.1960234074707614
5,39.93875088137864,1.901318113761496e-05,997.5500732815076,1.2249633592462366,1.2249633592462366,0.15312279655340433,0.24499267184924065
6,39.926512316765425,1.901668720057737e-05,997.0605307039914,1.4697346480043678,1.4697346480043678,0.18371920808643694,0.29394692960086105
7,39.91427750253565,1.9020195632084077e-05,996.5711381418171,1.714430929091533,1.714430929091533,0.21430624366088222,0.34288618581829267
8,39.90204643743854,1.902370643452601e-05,996.0818955449546,1.9590522275227777,1.9590522275227777,0.24488390640364346,0.39181044550454086
9,39.88981912032396,1.902721960994331e-05,995.5928028673976,2.203598566301291,2.203598566301291,0.27545219919009156,0.4407197132602392
10,39.87759555004753,1.9030735160667377e-05,995.1038600633715,2.4480699683143516,2.4480699683143516,0.30601112488117366,0.4896139936628515
11,39.86537572545607,1.9034253088941878e-05,994.6150670867489,2.692466456625638,2.692466456625638,0.33656068635982805,0.5384932913251077
12,39.853159645442155,1.903777339701556e-05,994.1264238932328,2.936788053383685,2.936788053383685,0.36710088639461347,0.5873576106767245
13,39.84094730883344,1.9041296087131222e-05,993.6379304359297,3.181034782035241,3.181034782035241,0.3976317279163944,0.6362069564070338
14,39.82873871448193,1.9044821161533156e-05,993.1495866689195,3.4252066655403417,3.4252066655403417,0.42815321379517707,0.6850413331080518
15,39.81653386125247,1.9048348622500078e-05,992.6613925467963,3.6693037266019575,3.6693037266019575,0.45866534686881627,0.7338607453203736
16,39.804332747998295,1.9051878472279547e-05,992.1733480236886,3.913325988155783,3.913325988155783,0.48916813000426274,0.7826651976311381
17,39.79213537357275,1.905541071311952e-05,991.6854530537313,4.157273473134444,4.157273473134444,0.5196615660681303,0.8314546946268706
18,39.77994173683171,1.9058945347296263e-05,991.1977075911589,4.401146204420681,4.401146204420681,0.5501456579207264,0.8802292408841139
19,39.767751836631085,1.9062482377087508e-05,990.7101115902078,4.644944204896203,4.644944204896203,0.5806204084222877,0.9289888409792184
20,39.75556567182578,1.9066021804742653e-05,990.2226650050744,4.8886674974629045,4.8886674974629045,0.6110858204355551,0.9777334994925582
21,39.74338324127145,1.9069563632533715e-05,989.7353677899853,5.1323161050074875,5.1323161050074875,0.6415418968213693,1.0264632210014726
